casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total
3750,9,4,11,12,4-103,1133,B-C,M,174,154,6,5,5,20,364,547,1,0,1,0,0,547
3751,9,4,11,12,4-103,1134,B-C,U,245,150,12,3,2,18,430,624,1,0,1,0,0,624
3752,9,4,11,12,4-103,1134,B-C,U,221,140,9,4,1,11,386,624,1,0,1,0,0,624
3753,9,4,11,12,4-105,1136,B-C,R,135,274,9,4,2,16,440,663,1,0,1,0,1,663
3754,9,4,11,12,4-105,1136,B-C,R,134,265,5,3,1,22,430,662,1,0,1,0,1,662
3755,9,4,11,12,4-105,1137,B-C,M,144,195,13,3,2,13,370,587,1,0,1,0,0,587
3756,9,4,11,12,4-105,1137,B-C,M,134,217,8,5,1,18,383,587,1,0,1,0,0,587
3757,9,4,11,12,4-105,1137,B-C,M,134,200,14,3,1,15,367,587,1,0,1,0,0,587
3758,9,9,11,12,9-6,1138,B-C,U,131,176,7,2,0,15,331,559,1,0,1,0,0,559
3759,9,9,11,12,9-6,1138,B-C,U,127,164,8,2,0,19,320,559,1,0,1,0,0,559
3760,9,9,11,12,9-6,1138,B-C,U,146,173,4,1,3,14,341,559,1,0,1,0,0,559
3761,9,4,11,12,4-104,1140,B-C,R,134,103,8,3,3,23,274,638,1,0,1,0,1,638
3762,9,4,11,12,4-104,1140,B-C,R,113,102,7,3,2,19,246,638,1,0,1,0,1,638
3763,9,4,11,12,4-104,1140,E,R,95,151,1,3,3,15,268,447,1,0,1,1,1,447
3764,9,4,11,12,4-104,1140,B-C,R,103,143,5,1,5,20,277,446,1,0,1,0,1,446
3765,9,4,11,12,4-100,1141,B-C,R,147,107,13,5,1,20,293,506,1,0,1,0,1,506
3766,9,4,11,12,4-100,1141,B-C,R,149,116,21,4,3,24,317,506,1,0,1,0,1,506
3767,9,4,11,12,4-100,1141,B-C,R,111,132,23,6,0,10,282,506,1,0,1,0,1,506
3768,9,4,11,12,4-106,1144,B-C,U,108,213,4,3,0,20,348,668,1,0,1,0,0,668
3769,9,4,11,12,4-106,1144,B-C,U,108,222,6,4,6,14,360,667,1,0,1,0,0,667
3770,9,4,11,12,4-106,1145,B-C,U,120,97,5,2,2,6,232,426,0,0,1,0,0,426
3771,9,4,11,12,4-106,1145,B-C,U,109,124,5,4,2,10,254,425,0,0,1,0,0,425
3772,9,4,11,12,4-108,1146,B-C,U,66,167,7,2,1,10,253,442,0,0,1,0,0,442
3773,9,4,11,12,4-108,1147,B-C,M,108,265,9,5,1,14,402,705,1,0,1,0,0,705
3774,9,4,11,12,4-108,1147,B-C,M,112,239,11,3,0,33,398,704,1,0,1,0,0,704
3775,9,4,11,12,4-107,1148,B-C,R,141,191,21,6,1,22,382,704,1,0,1,0,1,704
3776,9,4,11,12,4-107,1148,B-C,R,152,175,13,4,2,9,355,704,1,0,1,0,1,704
3777,9,4,11,12,4-107,1148,B-C,R,143,202,6,2,0,8,361,704,1,0,1,0,1,704
3778,9,4,11,12,4-107,1148,B-C,R,147,195,13,6,3,15,379,704,1,0,1,0,1,704
3779,15,4,12,12,4-108,1156,B-C,R,78,130,0,3,0,5,216,344,0,0,1,0,1,344
3780,15,9,12,12,9-19,1157,B-C,M,169,118,4,5,1,10,307,570,1,0,1,0,0,570
3781,15,9,12,12,9-21,1157,B-C,M,178,129,11,1,1,10,330,570,1,0,1,0,0,570
3782,15,9,12,12,9-20,1157,B-C,M,154,120,6,2,5,12,299,569,1,0,1,0,0,569
3783,15,4,12,12,4-109,1159,B-C,R,156,245,5,4,2,9,421,663,1,0,1,0,1,663
3784,15,4,12,12,4-109,1159,B-C,R,167,238,9,1,0,10,425,663,1,0,1,0,1,663
3785,15,4,12,12,4-109,1163,B-C,M,240,171,8,2,1,12,434,643,1,0,1,0,0,643
3786,15,4,12,12,4-109,1163,B-C,M,238,140,11,1,0,5,395,642,1,0,1,0,0,642
3787,15,4,12,12,4-109,1163,B-C,M,221,175,8,5,2,12,423,642,1,0,1,0,0,642
3788,15,9,12,12,9-17,1167,B-C,M,171,141,6,0,0,15,333,566,1,0,1,0,0,566
3789,15,9,12,12,9-17,1167,B-C,M,183,143,3,4,0,12,345,565,1,0,1,0,0,565
3790,15,9,12,12,9-17,1167,B-C,M,181,131,8,0,0,13,333,565,1,0,1,0,0,565
3791,15,9,12,12,9-17,1168,B-C,M,176,112,3,1,2,6,300,571,1,0,1,0,0,571
3792,15,9,12,12,9-17,1168,B-C,M,165,127,10,2,1,13,318,571,1,0,1,0,0,571
3793,15,9,12,12,9-17,1168,B-C,M,162,118,6,2,0,14,302,571,1,0,1,0,0,571
3794,15,9,12,12,9-17,1168,B-C,M,148,126,4,2,1,15,296,571,1,0,1,0,0,571
3795,15,9,12,12,9-76,1176,B-C,U,116,132,9,2,1,16,276,602,1,0,1,0,0,602
3796,15,9,12,12,9-76,1176,B-C,U,111,144,4,2,1,9,271,602,1,0,1,0,0,602
3797,15,9,12,12,9-76,1176,B-C,U,96,151,9,2,1,19,278,601,1,0,1,0,0,601
3798,15,9,12,12,9-76,1176,B-C,U,128,136,6,3,1,9,283,601,1,0,1,0,0,601
3799,15,9,12,12,9-76,1176,B-C,U,133,139,5,2,1,8,288,601,1,0,1,0,0,601
3800,15,9,12,12,9-81,1177,B-C,U,164,158,12,1,0,8,343,576,1,0,1,0,0,576
3801,15,9,12,12,9-81,1177,B-C,U,171,150,6,2,2,7,338,576,1,0,1,0,0,576
3802,15,9,12,12,9-81,1177,B-C,U,164,156,8,0,1,0,329,576,1,0,1,0,0,576
3803,15,9,12,12,9-81,1177,B-C,U,169,151,12,2,3,10,347,576,1,0,1,0,0,576
3804,13,11,18,13,11-61,1,B-C,M,158,319,13,0,1,16,507,723,1,0,1,0,0,723
3805,13,11,18,13,11-61,1,B-C,M,167,255,6,1,5,43,477,723,1,0,1,0,0,723
3806,13,11,18,13,11-62,2,B-C,U,129,300,5,1,1,12,448,616,1,0,1,0,0,616
3807,13,11,18,13,11-62,2,B-C,U,115,288,8,1,0,3,415,616,1,0,1,0,0,616
3808,13,11,18,13,11-62,2,B-C,U,147,242,12,2,2,23,428,615,1,0,1,0,0,615
3809,13,11,18,13,11-66,3,B-C,M,153,307,13,5,3,14,495,733,1,0,1,0,0,733
3810,13,11,18,13,11-66,3,B-C,M,158,288,11,1,2,21,481,733,1,0,1,0,0,733
3811,13,11,18,13,11-65,4,B-C,U,150,210,9,3,1,8,381,528,1,0,1,0,0,528
3812,13,11,18,13,11-65,4,B-C,U,104,259,12,0,3,6,384,527,1,0,1,0,0,527
3813,13,11,18,13,11-62,5,B-C,U,128,222,8,2,3,10,373,539,1,0,1,0,0,539
3814,13,11,18,13,11-62,5,B-C,U,128,231,6,2,1,9,377,538,1,0,1,0,0,538
3815,13,11,18,13,11-61,6,B-C,U,157,219,2,1,1,11,391,582,1,0,1,0,0,582
3816,13,11,18,13,11-61,6,B-C,U,155,208,6,1,2,6,378,582,1,0,1,0,0,582
3817,13,11,18,13,11-61,6,B-C,U,156,216,7,3,0,13,395,582,1,0,1,0,0,582
3818,13,11,18,13,11-61,6,B-C,U,171,241,1,2,0,9,424,582,1,0,1,0,0,582
3819,13,11,18,13,11-63,7,B-C,U,169,255,4,4,2,10,444,664,1,0,1,0,0,664
3820,13,11,18,13,11-63,7,B-C,U,175,273,11,0,3,7,469,663,1,0,1,0,0,663
3821,13,11,18,13,11-64,8,B-C,U,179,296,11,3,1,19,509,713,1,0,1,0,0,713
3822,13,11,18,13,11-64,8,B-C,U,180,295,8,2,4,18,507,713,1,0,1,0,0,713
3823,13,11,18,13,11-65,9,B-C,U,144,304,5,1,1,11,466,686,1,0,1,0,0,686
3824,13,11,18,13,11-65,9,B-C,U,126,309,12,1,1,4,453,686,1,0,1,0,0,686
3825,13,11,18,13,11-65,9,B-C,U,276,533,14,2,0,13,838,686,1,0,1,0,0,686
3826,13,11,18,13,11-64,10,B-C,U,118,236,1,3,1,14,373,573,1,0,1,0,0,573
3827,13,11,18,13,11-64,10,B-C,U,244,470,3,1,0,9,727,573,1,0,1,0,0,573
3828,13,11,18,13,11-64,10,B-C,U,124,249,3,2,1,9,388,572,1,0,1,0,0,572
3829,13,11,18,13,11-63,11,B-C,U,178,290,6,4,5,7,490,682,1,0,1,0,0,682
3830,13,11,18,13,11-63,11,B-C,U,190,279,10,1,1,8,489,682,1,0,1,0,0,682
3831,13,11,18,13,11-63,11,B-C,U,159,281,6,4,3,9,462,681,1,0,1,0,0,681
3832,13,11,18,13,11-63,11,B-C,U,186,255,11,2,6,7,467,681,1,0,1,0,0,681
3833,13,11,18,13,11-80,12,B-C,R,122,151,21,5,2,48,349,660,1,0,1,0,1,660
3834,13,11,18,13,11-80,12,B-C,R,133,150,16,6,3,15,323,660,1,0,1,0,1,660
3835,13,11,18,13,11-81,13,B-C,R,147,197,33,9,2,31,419,689,0,0,1,0,1,689
3836,13,11,18,13,11-80,14,B-C,R,62,115,11,5,0,16,209,470,0,0,1,0,1,470
3837,13,11,18,13,11-81,15,B-C,R,47,114,4,2,2,8,177,405,0,0,1,0,1,405
3838,13,11,18,13,11-81,15,B-C,R,35,100,6,0,0,8,149,404,0,0,1,0,1,404
3839,13,11,18,13,11-79,16,B-C,R,125,145,17,8,2,28,325,548,1,0,1,0,1,548
3840,13,11,18,13,11-79,16,B-C,R,131,140,16,1,0,18,306,548,1,0,1,0,1,548
3841,13,11,18,13,11-79,16,B-C,R,129,152,11,5,0,13,310,547,1,0,1,0,1,547
3842,13,11,18,13,11-78,17,B-C,M,142,139,90,9,0,31,411,659,1,0,1,0,0,659
3843,13,11,18,13,11-78,17,B-C,M,131,134,77,8,1,35,386,659,1,0,1,0,0,659
3844,13,11,18,13,11-79,18,B-C,R,118,113,12,3,4,13,263,400,0,0,1,0,1,400
3845,13,11,18,13,11-79,18,B-C,R,90,107,21,1,1,13,233,399,0,0,1,0,1,399
3846,13,11,18,13,11-77,19,B-C,R,127,143,20,3,2,18,313,539,1,0,1,0,1,539
3847,13,11,18,13,11-77,19,B-C,R,153,116,21,1,3,19,313,539,1,0,1,0,1,539
3848,13,11,18,13,11-77,20,B-C,R,194,122,9,5,2,16,348,614,1,0,1,0,1,614
3849,13,11,18,13,11-77,20,B-C,R,209,104,16,5,2,17,353,613,1,0,1,0,1,613
3850,13,11,18,13,11-77,20,B-C,R,205,130,21,1,2,14,373,613,1,0,1,0,1,613
3851,13,11,18,13,11-75,21,B-C,R,122,154,14,2,7,12,311,544,1,0,1,0,1,544
3852,13,11,18,13,11-75,21,B-C,R,110,178,22,1,3,18,332,544,1,0,1,0,1,544
3853,13,11,18,13,11-75,21,B-C,R,154,128,15,4,1,14,316,543,1,0,1,0,1,543
3854,13,11,18,13,11-76,22,B-C,R,225,164,14,5,1,11,420,677,1,0,1,0,1,677
3855,13,11,18,13,11-76,22,B-C,R,227,161,5,2,1,17,413,676,1,0,1,0,1,676
3856,13,11,18,13,11-76,22,B-C,R,450,269,6,2,1,34,762,676,1,0,1,0,1,676
3857,13,11,18,13,11-76,23,B-C,R,103,137,5,0,1,13,259,452,0,0,1,0,1,452
3858,13,11,18,13,11-74,24,B-C,U,145,211,14,7,3,27,407,557,1,0,1,0,0,557
3859,13,11,18,13,11-74,24,B-C,U,138,210,23,9,2,18,400,556,1,0,1,0,0,556
3860,13,11,18,13,11-74,24,B-C,U,126,235,10,0,3,27,401,556,1,0,1,0,0,556
3861,13,11,18,13,11-75,25,B-C,R,157,155,5,1,0,12,330,455,0,0,1,0,1,455
3862,13,11,18,13,11-75,25,B-C,R,105,166,9,1,4,13,298,454,0,0,1,0,1,454
3863,13,11,18,13,11-73,26,B-C,R,148,296,6,2,0,12,464,724,1,0,1,0,1,724
3864,13,11,18,13,11-73,26,B-C,R,158,332,6,0,0,12,508,724,1,0,1,0,1,724
3865,13,11,18,13,11-74,27,B-C,R,192,274,10,2,5,11,494,664,1,0,1,0,1,664
3866,13,11,18,13,11-74,27,B-C,R,141,272,7,4,2,21,447,663,1,0,1,0,1,663
3867,13,11,18,13,11-73,28,B-C,R,43,220,0,0,0,2,265,349,0,0,1,0,1,349
3868,13,11,18,13,11-71,29,B-C,R,74,203,6,2,1,10,296,473,0,0,1,0,1,473
3869,13,11,18,13,11-71,29,B-C,R,68,195,2,3,0,0,268,472,0,0,1,0,1,472
3870,13,11,18,13,11-71,30,B-C,R,106,302,24,14,10,19,475,730,0,0,1,0,1,730
3871,13,11,18,13,11-72,31,B-C,R,41,268,4,1,0,3,317,515,1,0,1,0,1,515
3872,13,11,18,13,11-72,31,B-C,R,26,286,3,1,0,4,320,514,1,0,1,0,1,514
3873,13,11,18,13,11-72,31,B-C,R,40,274,1,0,0,5,320,514,1,0,1,0,1,514
3874,13,11,18,13,11-60,32,B-C,R,100,291,2,5,1,12,411,546,1,0,1,0,1,546
3875,13,11,18,13,11-60,32,B-C,R,109,251,3,0,0,10,373,546,1,0,1,0,1,546
3876,13,11,18,13,11-72,33,B-C,M,142,324,2,2,1,7,478,651,0,0,1,0,0,651
3877,13,11,18,13,11-70,34,B-C,R,97,158,9,5,2,14,285,558,1,0,1,0,1,558
3878,13,11,18,13,11-70,34,B-C,R,111,158,8,3,3,19,302,558,1,0,1,0,1,558
3879,13,11,18,13,11-70,34,B-C,R,102,177,9,5,0,10,303,558,1,0,1,0,1,558
3880,13,11,18,13,11-67,35,B-C,R,69,188,5,1,0,6,269,448,0,0,1,0,1,448
3881,13,11,18,13,11-67,35,B-C,R,79,150,1,2,1,9,242,448,0,0,1,0,1,448
3882,13,11,18,13,11-67,36,B-C,R,90,151,7,2,4,23,277,405,0,0,1,0,1,405
3883,13,11,18,13,11-67,36,B-C,R,94,110,7,1,3,6,221,404,0,0,1,0,1,404
3884,13,11,18,13,11-70,37,B-C,R,98,207,9,1,2,14,331,556,1,0,1,0,1,556
3885,13,11,18,13,11-70,37,B-C,R,99,196,2,4,2,8,311,555,1,0,1,0,1,555
3886,13,11,18,13,11-66,38,B-C,R,118,300,18,10,14,18,478,705,1,0,1,0,1,705
3887,13,11,18,13,11-66,38,B-C,R,125,332,11,2,2,11,483,705,1,0,1,0,1,705
3888,13,11,18,13,11-66,38,B-C,R,126,325,12,1,3,17,484,704,1,0,1,0,1,704
3889,13,11,18,13,11-60,39,B-C,M,134,260,10,0,0,8,412,615,1,0,1,0,0,615
3890,13,11,18,13,11-60,39,B-C,M,151,244,7,3,2,11,418,614,1,0,1,0,0,614
3891,13,11,18,13,11-68,40,B-C,R,223,186,10,4,1,16,440,674,1,0,1,0,1,674
3892,13,11,18,13,11-68,40,B-C,R,494,348,7,1,0,15,865,674,1,0,1,0,1,674
3893,13,11,18,13,11-69,41,B-C,U,98,285,8,5,3,14,413,695,1,0,1,0,0,695
3894,13,11,18,13,11-69,41,B-C,U,126,239,5,5,0,16,391,695,1,0,1,0,0,695
3895,13,11,18,13,11-68,42,B-C,R,104,183,17,1,0,11,316,602,1,0,1,0,1,602
3896,13,11,18,13,11-68,42,B-C,R,83,164,16,0,1,17,281,601,1,0,1,0,1,601
3897,13,11,18,13,11-59,43,B-C,R,110,148,6,2,0,10,276,372,0,0,1,0,1,372
3898,13,11,18,13,11-59,44,B-C,R,54,158,5,4,4,7,232,382,0,0,1,0,1,382
3899,13,11,18,13,11-59,44,B-C,R,50,143,4,1,0,14,212,381,0,0,1,0,1,381
3900,13,11,18,13,11-69,45,B-C,R,120,91,17,1,0,10,239,433,0,0,1,0,1,433
3901,13,11,18,13,11-57,46,B-C,R,59,142,14,3,2,15,235,411,0,0,1,0,1,411
3902,13,11,18,13,11-57,46,B-C,R,63,147,16,4,0,7,237,410,0,0,1,0,1,410
3903,13,11,18,13,11-58,47,B-C,R,103,217,20,4,2,17,363,702,1,0,1,0,1,702
3904,13,11,18,13,11-58,47,B-C,R,74,228,24,3,2,12,343,701,1,0,1,0,1,701
3905,13,11,18,13,11-57,48,B-C,R,165,83,2,4,0,12,266,513,1,0,1,0,1,513
3906,13,11,18,13,11-57,48,B-C,R,124,84,6,2,0,8,224,513,1,0,1,0,1,513
3907,13,11,18,13,11-58,49,B-C,R,106,199,20,4,3,13,345,588,0,0,1,0,1,588
3908,13,11,18,13,11-78,50,B-C,U,101,91,61,11,0,29,293,521,1,0,1,0,0,521
3909,13,11,18,13,11-78,50,B-C,U,96,85,87,4,5,40,317,520,1,0,1,0,0,520
3910,13,11,18,13,11-78,50,B-C,U,82,101,65,6,5,24,283,520,1,0,1,0,0,520
3911,13,8,18,13,8-1,2026,B-C,M,151,268,21,3,16,13,472,650,1,0,1,0,0,650
3912,13,8,18,13,8-1,2026,B-C,M,188,234,27,3,24,6,482,650,1,0,1,0,0,650
3913,13,8,18,13,8-1,2026,B-C,M,165,226,26,2,22,16,457,650,1,0,1,0,0,650
3914,13,8,18,13,8-1,2027,B-C,U,105,163,8,1,8,7,292,420,0,0,1,0,0,420
3915,13,8,18,13,8-1,2027,B-C,U,79,166,18,2,3,11,279,419,0,0,1,0,0,419
3916,13,8,18,13,8-2,2028,B-C,M,144,222,22,1,16,18,423,630,1,0,1,0,0,630
3917,13,8,18,13,8-2,2028,B-C,M,140,231,20,3,23,9,426,629,1,0,1,0,0,629
3918,13,8,18,13,8-3,2029,B-C,R,77,391,22,12,5,17,524,705,1,0,1,0,1,705
3919,13,8,18,13,8-3,2029,B-C,R,77,376,20,9,9,19,510,704,1,0,1,0,1,704
3920,13,8,18,13,8-3,2029,B-C,R,92,362,15,8,11,11,499,704,1,0,1,0,1,704
3921,13,8,18,13,8-3,2030,B-C,R,175,279,18,0,7,20,499,745,1,0,1,0,1,745
3922,13,8,18,13,8-3,2030,B-C,R,173,292,21,7,23,14,530,744,1,0,1,0,1,744
3923,13,8,18,13,8-4,2031,B-C,R,93,249,12,3,1,12,370,540,1,0,1,0,1,540
3924,13,8,18,13,8-4,2031,B-C,R,71,248,15,3,5,21,363,540,1,0,1,0,1,540
3925,13,8,18,13,8-4,2032,B-C,R,161,129,7,4,8,9,318,450,0,0,1,0,1,450
3926,13,8,18,13,8-4,2032,B-C,R,161,130,8,4,11,0,314,450,0,0,1,0,1,450
3927,13,8,18,13,8-2,2033,B-C,R,94,218,29,6,6,11,364,497,0,0,1,0,1,497
3928,8,8,14,13,8-67,2131,B-C,U,109,199,12,7,1,14,342,434,0,0,2,0,0,434
3929,8,8,14,13,8-67,2131,B-C,U,105,167,12,10,2,13,309,434,0,0,2,0,0,434
3930,8,8,14,13,8-68,2133,B-C,U,152,181,22,9,1,7,372,510,1,0,2,0,0,510
3931,8,8,14,13,8-68,2133,B-C,U,151,191,23,17,3,8,393,509,1,0,2,0,0,509
3932,8,8,14,13,8-68,2134,B-C,U,186,175,21,20,5,9,416,594,1,0,2,0,0,594
3933,8,8,14,13,8-68,2134,B-C,U,152,189,22,11,6,9,389,593,1,0,2,0,0,593
3934,8,8,14,13,8-68,2134,B-C,U,165,221,19,13,4,10,432,593,1,0,2,0,0,593
3935,8,8,14,13,8-68,2134,B-C,U,155,190,22,18,5,11,401,593,1,0,2,0,0,593
3936,8,8,14,13,8-69,2143,B-C,U,119,145,11,3,1,7,286,432,0,0,2,0,0,432
3937,8,8,14,13,8-69,2143,B-C,U,113,162,9,7,1,8,300,431,0,0,2,0,0,431
3938,8,8,14,13,8-72,2150,B-C,U,202,306,12,5,6,5,536,480,0,0,2,0,0,480
3939,8,8,14,13,8-72,2150,B-C,U,135,132,19,12,1,12,311,479,0,0,2,0,0,479
3940,8,8,14,13,8-69,2151,B-C,U,129,125,16,9,4,19,302,470,0,0,2,0,0,470
3941,8,8,14,13,8-69,2151,B-C,U,113,131,29,12,3,15,303,469,0,0,2,0,0,469
3942,8,8,14,13,8-74,2153,B-C,U,225,206,21,19,1,0,472,748,0,0,2,0,0,748
3943,8,8,14,13,8-72,2164,B-C,U,174,182,20,12,1,13,402,601,1,0,2,0,0,601
3944,8,8,14,13,8-72,2164,B-C,U,171,192,19,8,6,7,403,600,1,0,2,0,0,600
3945,8,8,14,13,8-72,2164,B-C,U,147,169,18,19,4,7,364,600,1,0,2,0,0,600
3946,8,8,14,13,8-72,2164,B-C,U,169,199,21,11,4,7,411,600,1,0,2,0,0,600
3947,8,8,14,13,8-71,2166,B-C,U,149,186,16,13,4,16,384,652,1,0,2,0,0,652
3948,8,8,14,13,8-71,2166,B-C,U,139,153,22,15,7,39,375,651,1,0,2,0,0,651
3949,8,8,14,13,8-83,2167,B-C,U,121,126,17,10,3,9,286,415,0,0,2,0,0,415
3950,8,8,14,13,8-83,2167,B-C,U,133,102,21,18,0,9,283,415,0,0,2,0,0,415
3951,8,8,14,13,8-84,2173,B-C,U,179,174,18,27,4,18,420,569,0,0,2,0,0,569
3952,8,8,14,13,8-91,2176,B-C,U,219,138,14,6,2,12,391,678,1,0,2,0,0,678
3953,8,8,14,13,8-91,2176,B-C,U,224,125,13,8,5,7,382,677,1,0,2,0,0,677
3954,8,8,14,13,8-91,2176,B-C,U,220,136,17,6,3,21,403,677,1,0,2,0,0,677
3955,8,8,14,13,8-90,2177,B-C,U,178,210,19,10,8,12,437,692,1,0,2,0,0,692
3956,8,8,14,13,8-90,2177,B-C,U,176,190,18,4,4,13,405,692,1,0,2,0,0,692
3957,8,8,14,13,8-90,2177,B-C,U,182,213,29,10,5,11,450,692,1,0,2,0,0,692
3958,8,8,14,13,8-90,2177,B-C,U,167,200,21,9,5,0,402,691,1,0,2,0,0,691
3959,8,8,14,13,8-73,2178,B-C,U,169,157,14,8,2,16,366,648,1,0,2,0,0,648
3960,8,8,14,13,8-73,2178,B-C,U,184,136,9,9,5,13,356,648,1,0,2,0,0,648
3961,8,8,14,13,8-73,2178,B-C,U,178,137,18,6,0,17,356,648,1,0,2,0,0,648
3962,8,8,14,13,8-73,2178,B-C,U,167,157,17,5,2,5,353,648,1,0,2,0,0,648
3963,8,8,14,13,8-73,2178,B-C,U,165,126,22,6,2,11,332,648,1,0,2,0,0,648
3964,8,8,14,13,8-70,2179,B-C,U,184,192,19,7,6,17,425,715,1,0,2,0,0,715
3965,8,8,14,13,8-70,2179,B-C,U,195,204,18,6,1,12,436,715,1,0,2,0,0,715
3966,8,8,14,13,8-70,2179,B-C,U,384,418,12,9,5,10,838,714,1,0,2,0,0,714
3967,8,8,14,13,8-70,2179,B-C,U,189,235,15,11,11,11,472,714,1,0,2,0,0,714
3968,8,8,14,13,8-70,2179,B-C,U,163,230,17,14,2,14,440,714,1,0,2,0,0,714
3969,8,8,14,13,8-71,2180,B-C,U,143,180,21,10,3,10,367,553,1,0,2,0,0,553
3970,8,8,14,13,8-71,2180,B-C,U,141,186,11,6,2,9,355,553,1,0,2,0,0,553
3971,8,8,14,13,8-71,2180,B-C,U,138,156,20,15,5,2,336,553,1,0,2,0,0,553
3972,8,8,14,13,8-95,2181,B-C,U,176,136,24,13,1,11,361,647,1,0,2,0,0,647
3973,8,8,14,13,8-95,2181,B-C,U,165,137,21,6,3,10,342,647,1,0,2,0,0,647
3974,8,8,14,13,8-95,2181,B-C,U,142,170,18,5,4,18,357,646,1,0,2,0,0,646
3975,8,8,14,13,8-95,2181,B-C,U,145,176,15,8,3,12,359,646,1,0,2,0,0,646
3976,8,8,14,13,8-95,2181,B-C,U,163,193,18,7,3,11,395,646,1,0,2,0,0,646
3977,8,8,14,13,8-91,2182,B-C,U,130,150,12,8,1,11,312,470,0,0,2,0,0,470
3978,8,8,14,13,8-91,2182,B-C,U,118,118,18,7,5,14,280,469,0,0,2,0,0,469
3979,8,8,14,13,8-90,2183,B-C,U,140,148,9,5,0,19,321,535,1,0,2,0,0,535
3980,8,8,14,13,8-90,2183,B-C,U,130,155,13,3,5,12,318,535,1,0,2,0,0,535
3981,8,8,14,13,8-92,2184,B-C,U,157,168,27,9,7,17,385,648,1,0,2,0,0,648
3982,8,8,14,13,8-92,2184,B-C,U,159,183,17,2,4,13,378,648,1,0,2,0,0,648
3983,8,8,14,13,8-92,2184,B-C,U,160,195,18,12,2,6,393,647,1,0,2,0,0,647
3984,8,8,14,13,8-92,2184,B-C,U,165,173,29,13,5,15,400,647,1,0,2,0,0,647
3985,8,8,14,13,8-96,2185,B-C,U,190,181,29,6,8,17,431,741,1,0,2,0,0,741
3986,8,8,14,13,8-96,2185,B-C,U,191,187,18,15,6,16,433,741,1,0,2,0,0,741
3987,8,8,14,13,8-96,2185,B-C,U,165,187,23,4,4,16,399,741,1,0,2,0,0,741
3988,8,8,14,13,8-96,2185,B-C,U,168,192,24,13,7,17,421,741,1,0,2,0,0,741
3989,8,8,14,13,8-96,2185,B-C,U,169,183,28,5,4,33,422,741,1,0,2,0,0,741
3990,8,8,14,13,8-100,2186,B-C,U,157,201,17,9,9,15,408,653,1,0,2,0,0,653
3991,8,8,14,13,8-100,2186,B-C,U,170,217,20,9,2,10,428,653,1,0,2,0,0,653
3992,8,8,14,13,8-94,2187,B-C,U,151,176,20,7,3,15,372,617,1,0,2,0,0,617
3993,8,8,14,13,8-94,2187,B-C,U,167,163,12,7,6,16,371,617,1,0,2,0,0,617
3994,8,8,14,13,8-92,2188,B-C,U,182,159,25,5,2,13,386,593,1,0,2,0,0,593
3995,8,8,14,13,8-92,2188,B-C,U,171,161,22,10,3,14,381,592,1,0,2,0,0,592
3996,8,8,14,13,8-92,2188,B-C,U,183,169,20,14,3,10,399,592,1,0,2,0,0,592
3997,8,8,14,13,8-96,2189,B-C,U,222,113,33,14,3,12,397,571,0,0,2,0,0,571
3998,8,8,14,13,8-101,2190,B-C,U,168,195,18,6,4,8,399,699,1,0,2,0,0,699
3999,8,8,14,13,8-101,2190,B-C,U,169,180,9,8,2,14,382,699,1,0,2,0,0,699
4000,8,8,14,13,8-101,2190,B-C,U,189,190,12,2,0,15,408,699,1,0,2,0,0,699
4001,8,8,14,13,8-101,2190,B-C,U,165,196,12,16,3,12,404,698,1,0,2,0,0,698
4002,8,8,14,13,8-101,2191,B-C,U,135,173,12,14,2,11,347,546,1,0,2,0,0,546
4003,8,8,14,13,8-101,2191,B-C,U,155,176,17,11,3,7,369,546,1,0,2,0,0,546
4004,8,8,14,13,8-93,2192,B-C,U,128,143,15,11,3,11,311,465,0,0,2,0,0,465
4005,8,8,14,13,8-93,2192,B-C,U,132,142,12,8,1,12,307,465,0,0,2,0,0,465
4006,8,8,14,13,8-97,2193,B-C,U,194,174,25,16,10,11,430,703,0,1,2,0,0,703
4007,8,8,14,13,8-97,2193,B-C,U,195,197,20,17,7,10,446,703,0,1,2,0,0,703
4008,8,8,14,13,8-97,2193,B-C,U,174,202,14,14,8,15,427,703,0,1,2,0,0,703
4009,8,8,14,13,8-97,2193,B-C,U,171,190,19,7,2,14,403,703,0,1,2,0,0,703
4010,8,8,14,13,8-97,2193,B-C,U,154,172,21,17,7,25,396,702,0,1,2,0,0,702
4011,8,8,14,13,8-97,2193,B-C,U,173,181,15,8,2,15,394,702,0,1,2,0,0,702
4012,8,8,14,13,8-98,2193,B-C,U,177,185,17,4,5,9,397,702,0,1,2,0,0,702
4013,8,8,14,13,8-98,2193,B-C,U,182,184,20,9,7,19,421,702,0,1,2,0,0,702
4014,8,8,14,13,8-98,2193,B-C,U,175,181,27,11,6,10,410,702,0,1,2,0,0,702
4015,8,8,14,13,8-98,2193,B-C,U,168,209,19,8,4,10,418,702,0,1,2,0,0,702
4016,8,8,14,13,8-98,2193,S,U,56,80,14,7,3,4,164,0,0,1,2,0,0,164
4017,8,8,14,13,8-94,2194,B-C,U,172,240,22,11,3,11,459,701,1,0,2,0,0,701
4018,8,8,14,13,8-94,2194,B-C,U,170,235,25,19,1,9,459,701,1,0,2,0,0,701
